"","area","persona","Sexo","Edad","RelacionParentezco","Seguro_social","Estado_civil","Asiste_clases","Nivelinstruccion","Sabe_leer_escribir","Obtuvo_titulo","Autoidentificacion","Trabja","Actividad_hogar","Razon_notrabajo","Razon_covid","Horas_trabajo_semanal","Condicion_inactividad","Categoria_ocupacion","Tipo_trabajo","Años_trabajo","Numero_trabajo","Horas_trabajo_principal","Forma_Seguridad_social","Ingreso_transacciones_capital","Ingresos_jubilacion","Donaciones","Remesas","Recibe_Bono_DDHH","Monto_Bono_DDHH","Recibe_Bono_Discapacidad","Monto_Bono_Discapacidad","IngresoLaboral","Principal_motivo_desempleo","Condicion_actividad","Empleo","Desempleo","Sectores_empleados","Grupo_ocupacion","Rama_actividad","Nivel_instruccion","Categorias_edad","Ingreso_laboral","Ingresos_totales"
"3752"," Urbana ",1," Hombre ",59," Jefe "," IESS, seguro general "," Unión libre "," No "," Primaria "," No ",""," Mestizo "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",8," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"497","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. calificados agropecuarios y pesqueros","S. Otras actividades de servicios","Educación Básica","40-64",497,497
"3753"," Urbana ",1," Mujer ",53," Jefe "," Ninguno "," Separado(a) "," No "," Primaria "," Si ",""," Mestizo "," No "," No realizó ninguna actividad "," Enfermedad accidente "," No ",10,""," Cuenta Propia ","",3," Uno ",9," No aporta ",NA,NA,NA,NA," Si ",50," No ",NA,"186","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Oficiales operarios y artesanos","C. Industrias manufactureras","Educación Básica","40-64",186,236
"3754"," Urbana ",1," Mujer ",23," Jefe "," Ninguno "," Separado(a) "," No "," Educación Básica "," Si ",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA,""," Empleado privado ","",NA,"",NA," No aporta ",NA,NA,450,NA," No ",NA," No ",NA,""," Renuncia voluntaria ","Desempleo oculto","","Población con desempleo","","","","Educación Básica","18-24",NA,450
"3755"," Urbana ",1," Mujer ",53," Jefe "," Ninguno "," Separado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",16,""," Cuenta Propia ","",46," Uno ",14," No aporta ",120,NA,NA,NA," No ",NA," No ",NA,"300","","Otro empleo no pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","S. Otras actividades de servicios","Educación Media/Bachillerato","40-64",300,420
"3756"," Urbana ",1," Mujer ",48," Jefe "," Ninguno "," Separado(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",20,""," Empleado(a) Doméstico(a) "," Con contrato temporal, ocasional o eventual",13," Uno ",18," No aporta ",NA,NA,NA,NA," Si ",50," No ",NA,"308","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Empleo Doméstico","Trabajadores no calificados, ocupaciones elementales","T  Actividades en hogares privados con servicio doméstico","Educación Básica","40-64",308,358
"3757"," Urbana ",1," Hombre ",36," Jefe "," IESS, seguro general "," Unión libre "," No "," Superior Universitario ",""," No "," Mestizo "," Si ","","","",60,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",57," Uno ",58," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"835","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajadores no calificados, ocupaciones elementales","C. Industrias manufactureras","Superior","25-39",835,835
"3758"," Urbana ",1," Mujer ",48," Jefe "," IESS, seguro  campesino "," Separado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",32,""," Cuenta Propia ","",8," Uno ",30," Seguro Campesino ",NA,NA,160,NA," No ",NA," No ",NA,"305","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","C. Industrias manufactureras","Educación Media/Bachillerato","40-64",305,465
"3759"," Urbana ",1," Hombre ",52," Jefe "," Ninguno "," Separado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",40,""," Cuenta Propia ","",9," Uno ",38," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"200","","Subempleo por insuficiencia de ingresos","Población con empleo","","Sector Informal","Operadores de instalac. máquinas y montad.","H. Transporte y almacenamiento","Educación Media/Bachillerato","40-64",200,200
"3760"," Urbana ",1," Hombre ",46," Jefe "," IESS, seguro general "," Casado(a) "," No "," Superior Universitario ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",17," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"1601","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Profesionales científicos e intelectuales","C. Industrias manufactureras","Superior","40-64",1601,1601
"3761"," Urbana ",1," Mujer ",43," Jefe "," Ninguno "," Divorciado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",46,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",57," Uno ",44," No aporta ",NA,NA,100,NA," No ",NA," No ",NA,"460","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","C. Industrias manufactureras","Educación Media/Bachillerato","40-64",460,560
"3762"," Urbana ",1," Hombre ",34," Jefe "," Ninguno "," Unión libre "," No "," Secundaria ","",""," Blanco "," Si ","","","",70,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",68," Uno ",66," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"600","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","H. Transporte y almacenamiento","Educación Media/Bachillerato","25-39",600,600
"3763"," Urbana ",1," Hombre ",50," Jefe "," IESS, seguro general "," Unión libre "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado de gobierno ","Con nombramiento ",25," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"825","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Operadores de instalac. máquinas y montad.","O .Administración pública, defensa y seguridad social","Educación Básica","40-64",825,825
"3764"," Urbana ",1," Hombre ",81," Jefe "," IESS, seguro general "," Unión libre "," No "," Primaria "," Si ",""," Blanco "," Si ","","","",37,""," Cuenta Propia ","",1," Uno ",35," No aporta ",NA,984,NA,NA," No ",NA," No ",NA,"24","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Básica","65 y más",24,1008
"3765"," Urbana ",1," Hombre ",55," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," No "," No realizó ninguna actividad "," Licencia con sueldo "," Si ",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",19," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"900","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Operadores de instalac. máquinas y montad.","G. Comercio, reparación vehículos","Educación Básica","40-64",900,900
"3766"," Urbana ",1," Mujer ",31," Jefe "," IESS, seguro general "," Divorciado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",60,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",3," Uno ",58," IESS General ",NA,117,NA,NA," No ",NA," No ",NA,"1529","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Media/Bachillerato","25-39",1529,1646
"3767"," Urbana ",1," Hombre ",49," Jefe "," Ninguno "," Divorciado(a) "," No "," Superior Universitario ",""," No "," Blanco "," Si ","","","",6,""," Cuenta Propia ","",2," Uno ",5," No aporta ",NA,NA,100,NA," No ",NA," No ",NA,"104","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Superior","40-64",104,204
"3768"," Urbana ",1," Hombre ",64," Jefe "," IESS, seguro general voluntario "," Casado(a) "," No "," Superior Universitario ",""," Si "," Montuvio "," Si ","","","",38,""," Patrono ","",14," Uno ",36," IESS Voluntario ",NA,NA,NA,NA," No ",NA," No ",NA,"Gasta mas de lo que gana","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. calificados agropecuarios y pesqueros","A. Agricultura, ganadería caza y silvicultura y pesca","Superior","40-64",NA,NA
"3769"," Urbana ",1," Mujer ",56," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Blanco "," No "," No realizó ninguna actividad ","","",NA," Ama de casa ","","",NA,"",NA," No aporta ",NA,NA,400,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Básica","40-64",NA,400
"3770"," Urbana ",1," Hombre ",75," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Jubilado pensión ","","",NA,"",NA," No aporta ",NA,1100,200,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Media/Bachillerato","65 y más",NA,1300
"3771"," Urbana ",1," Hombre ",40," Jefe "," Ninguno "," Casado(a) "," No "," Superior no universitario ",""," Si "," Mestizo "," Si ","","","",24,""," Cuenta Propia ","",13," Uno ",22," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"200","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Superior","40-64",200,200
"3772"," Urbana ",1," Mujer ",44," Jefe "," IESS, seguro general "," Separado(a) "," No "," Post-grado ",""," Si "," Mestizo "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",2," Uno ",36," IESS General ",NA,NA,100,NA," No ",NA," No ",NA,"1250","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Personal direct./admin. pública y empresas","P. Enseñanza","Superior","40-64",1250,1350
"3773"," Urbana ",1," Hombre ",36," Jefe "," Ninguno "," Unión libre "," No "," Secundaria ","",""," Mestizo "," Si ","","","",60,""," Cuenta Propia ","",1," Uno ",58," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"360","","Otro empleo no pleno","Población con empleo","","Sector Informal","Operadores de instalac. máquinas y montad.","H. Transporte y almacenamiento","Educación Media/Bachillerato","25-39",360,360
"3774"," Urbana ",1," Mujer ",49," Jefe "," Ninguno "," Separado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",27,""," Cuenta Propia ","",24," Uno ",30," No aporta ",NA,NA,100,NA," No ",NA," No ",NA,"30","","Subempleo por insuficiencia de tiempo de trabajo","Población con empleo","","Sector Informal","Trabajadores no calificados, ocupaciones elementales","I. Actividades de alojamiento y servicios de comida","Educación Media/Bachillerato","40-64",30,130
"3775"," Urbana ",1," Hombre ",53," Jefe "," Ninguno "," Separado(a) "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",46,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",13," Uno ",44," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"850","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Operadores de instalac. máquinas y montad.","H. Transporte y almacenamiento","Educación Básica","40-64",850,850
"3776"," Urbana ",1," Mujer ",49," Jefe "," Ninguno "," Viudo(a) "," No "," Secundaria ","",""," Mestizo "," No "," No realizó ninguna actividad ","","",NA," Ama de casa ","","",NA,"",NA," No aporta ",NA,NA,50,NA," No ",NA," No ",NA,"","","Población Económicamente Inactiva","","","","","","Educación Media/Bachillerato","40-64",NA,50
"3777"," Urbana ",1," Hombre ",40," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado privado "," Con contrato temporal, ocasional o eventual",11," Uno ",36," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"400","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajadores no calificados, ocupaciones elementales","C. Industrias manufactureras","Educación Básica","40-64",400,400
"3778"," Urbana ",1," Mujer ",37," Jefe "," Ninguno "," Separado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",27,""," Cuenta Propia ","",13," Uno ",25," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"150","","Otro empleo no pleno","Población con empleo","","Sector Informal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Media/Bachillerato","25-39",150,150
"3779"," Urbana ",1," Hombre ",53," Jefe "," Ninguno "," Unión libre "," No "," Secundaria ","",""," Mestizo "," Si ","","","",46,""," Empleado privado "," Con contrato temporal, ocasional o eventual",2," Uno ",44," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"250","","Otro empleo no pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Media/Bachillerato","40-64",250,250
"3780"," Urbana ",1," Hombre ",39," Jefe "," Ninguno "," Unión libre "," No "," Primaria "," Si ",""," Mestizo "," Si ","","","",46,""," Empleado privado "," Con contrato temporal, ocasional o eventual",10," Uno ",44," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"400","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","F. Construcción","Educación Básica","25-39",400,400
"3781"," Urbana ",1," Hombre ",40," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado de gobierno ","Con nombramiento ",46," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"961","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","O .Administración pública, defensa y seguridad social","Educación Media/Bachillerato","40-64",961,961
"3782"," Urbana ",1," Hombre ",42," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Blanco "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",15," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"920","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Empleados de oficina","C. Industrias manufactureras","Educación Media/Bachillerato","40-64",920,920
"3783"," Urbana ",1," Hombre ",58," Jefe "," Ninguno "," Unión libre "," No "," Secundaria ","",""," Mestizo "," Si ","","","",27,""," Cuenta Propia ","",19," Uno ",25," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"200","","Otro empleo no pleno","Población con empleo","","Sector Informal","Operadores de instalac. máquinas y montad.","H. Transporte y almacenamiento","Educación Media/Bachillerato","40-64",200,200
"3784"," Urbana ",1," Hombre ",47," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",46,""," Patrono ","",14," Uno ",44," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"No informa","","Empleo no clasificado","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","F. Construcción","Educación Media/Bachillerato","40-64",NA,NA
"3785"," Urbana ",1," Mujer ",47," Jefe "," Ninguno "," Separado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",46,""," Empleado(a) Doméstico(a) ","Con contrato permanente / indefinido / estable o de planta",11," Uno ",44," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"310","","Otro empleo no pleno","Población con empleo","","Empleo Doméstico","Trabajadores no calificados, ocupaciones elementales","T  Actividades en hogares privados con servicio doméstico","Educación Media/Bachillerato","40-64",310,310
"3786"," Urbana ",1," Hombre ",42," Jefe "," IESS, seguro general "," Casado(a) "," No "," Secundaria ","",""," Mestizo "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",7," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"847","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Oficiales operarios y artesanos","G. Comercio, reparación vehículos","Educación Media/Bachillerato","40-64",847,847
"3787"," Urbana ",1," Hombre ",41," Jefe "," Ninguno "," Casado(a) "," No "," Secundaria ","",""," Blanco "," Si ","","","",46,""," Cuenta Propia ","",17," Uno ",44," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"No informa","","Empleo no clasificado","Población con empleo","","Sector Formal","Trabajad. de los servicios y comerciantes","G. Comercio, reparación vehículos","Educación Media/Bachillerato","40-64",NA,NA
"3788"," Urbana ",1," Mujer ",53," Jefe "," IESS, seguro general "," Separado(a) "," No "," Secundaria ","",""," Blanco "," Si ","","","",38,""," Empleado privado ","Con contrato permanente / indefinido / estable o de planta",3," Uno ",36," IESS General ",NA,NA,NA,NA," No ",NA," No ",NA,"1040","","Empleo Adecuado/Pleno","Población con empleo","","Sector Formal","Operadores de instalac. máquinas y montad.","C. Industrias manufactureras","Educación Media/Bachillerato","40-64",1040,1040
"3789"," Urbana ",1," Hombre ",47," Jefe "," Ninguno "," Casado(a) "," No "," Primaria "," Si ",""," Indígena "," Si ","","","",40,""," Cuenta Propia ","",46," Más de uno ",25," No aporta ",NA,NA,NA,NA," No ",NA," No ",NA,"240","","Subempleo por insuficiencia de ingresos","Población con empleo","","Sector Informal","Trabajadores no calificados, ocupaciones elementales","H. Transporte y almacenamiento","Educación Básica","40-64",240,240
"3790"," Urbana ",1," Mujer ",23," Jefe "," Ninguno "," Separado(a) "," Si "," Educación  Media ","",""," Blanco "," No "," No realizó ninguna actividad ","","",NA,""," Empleado privado ","",NA,"",NA," No aporta ",NA,NA,350,NA," No ",NA," No ",NA,""," Otro, (especificar)","Desempleo abierto","","Población con desempleo","","","","Educación Media/Bachillerato","18-24",NA,350
